"ea_id","rural","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs4q01","cs4q02_1","cs4q02_2","cs4q03","cs4q04_1","cs4q04_2","cs4q04_3","cs4q04_4","cs4q04_5","cs4q04_6","cs4q04_7","cs4q04_8","cs4q04_9","cs4q04_10","cs4q04_11","cs4q04_12","cs4q05_1","cs4q05_2","cs4q05_3","cs4q05_4","cs4q05_5","cs4q05_6","cs4q05_7","cs4q05_8","cs4q05_9","cs4q05_10","cs4q05_11","cs4q05_12","cs4q06_1","cs4q06_2","cs4q07_a","cs4q07_b","cs4q08","cs4q09_1","cs4q09_2","cs4q10","cs4q11","cs4q12_a","cs4q12_b1","cs4q12_b2","cs4q13_1","cs4q13_2","cs4q14","cs4q15_1","cs4q15_2","cs4q16","cs4q17_1","cs4q17_2","cs4q18","cs4q19","cs4q20_1","cs4q20_2","cs4q21","cs4q22","cs4q23_1","cs4q23_2","cs4q24","cs4q25","cs4q26","cs4q27","cs4q28","cs4q29","cs4q30_1","cs4q30_2","cs4q31","cs4q32_1","cs4q32_2","cs4q33","cs4q34","cs4q35","cs4q36","cs4q37","cs4q38","cs4q39_1","cs4q39_2","cs4q40","cs4q41","cs4q42_1","cs4q42_2","cs4q43","cs4q44_a","cs4q44_b","cs4q44_c","cs4q44_d","cs4q44_e","cs4q44_f","cs4q45","cs4q46_1","cs4q46_2","cs4q47","cs4q48_1","cs4q48_2","cs4q49","cs4q50","cs4q51"
"06020100802",1,6,2,1,8,88,8,2,4,98,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,3,,5,3,2,3,,0,2,"GELGEL BELESE",18,,9,,1,,,2,3,,0,7,4,,2,1,0,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,3,,1,1,0,,2,,,,,,,2,18,,2,3,,2,,
"06020400402",1,6,2,4,8,88,4,2,3,86,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,8,,10,3,2,8,,5,2,"GELGELBELES",8,,5,,1,,,2,8,,2,0,0,,1,1,8,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,8,,1,2,,,2,,,,,,,2,8,,2,8,,2,,
"06020701002",1,6,2,7,8,88,10,2,2,150,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,93,,40,2,2,20,,20,2,"GELGEL BELES",136,,68,,1,,,2,20,,4,1,0,0,2,2,20,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,15,5,1,2,,,2,,,,,,,2,20,,2,20,,2,,
"06030100301",1,6,3,1,8,88,3,1,3,33,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,16,,8,3,2,16,,10,2,"ASASA",72,,40,,1,,,2,16,,0,5,10,,2,2,16,,1,0,0,0,0,1,,,1,,,2,1,2,2,,,16,,1,1,0,,2,,,,,,,2,72,,2,16,,2,,
"06030304202",1,6,3,3,8,88,42,2,4,12,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,18,,20,3,2,18,,15,2,"ASOSA",18,,15,,1,,,1,,,1,1,0,,2,2,18,,1,0,0,0,0,1,,,1,,,1,1,2,1,1,1,,,1,2,,,2,,,,,,,2,18,,2,18,,2,,
"06030500102",0,6,3,5,1,1,1,2,4,0,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,10,2,1,,,,2,"ASELE",45,,16,,1,,,1,,,2,1,2,,1,1,3,,1,1,0,0,0,1,,,1,,,1,1,2,1,1,1,,,1,1,0,,2,,,,,,,2,45,,1,,,1,500,100
"06030503003",1,6,3,5,8,88,30,3,4,9,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,12,,5,3,2,12,,4,2,"ASOSA",57,,16,,2,12,,1,,,3,8,0,,2,2,12,,1,0,0,0,0,2,12,,1,,,1,1,2,2,,,12,,1,1,0,,2,,,,,,,2,57,,2,12,,2,,
"06040200801",1,6,4,2,8,88,8,1,4,86,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,24,,1,1,2,24,,,2,"ASELA",182,,70,,1,,,2,24,,0,0,0,,2,2,24,,1,0,0,0,0,2,24,,1,,,1,1,2,2,,,18,2,1,1,0,,2,,,,,,,2,86,,2,24,,2,,
"06040500203",1,6,4,5,8,88,2,3,4,82,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,3,3,1,,,,2,"KAMASHE",332,,240,,1,,,1,,,6,1,0,2,2,2,0,,2,0,0,0,0,1,,,1,,,1,1,2,1,1,1,,,1,1,0,,1,1,1,2,1,2,2,2,127,,1,,,2,,
"06060800402",1,6,6,8,8,88,4,2,4,50,,2,2,3,4,5,6,7,8,,,,,,2,3,4,,,,,,,,,,20,,4,2,2,56,,30,2,"TONEGO",56,,45,,2,20,,2,20,,0,6,0,,2,2,18,,2,0,0,0,0,2,20,,1,,,1,1,2,2,,,0,,1,2,,,2,,,,,,,2,38,,2,56,,2,,
"06060801401",1,6,6,8,8,88,14,1,4,94,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,26,,10,3,2,14,,0,2,"ASOSA",135,,44,,2,14,,2,14,,0,5,0,,2,2,14,,1,1,0,0,0,1,,,1,,,1,1,2,2,,,0,,1,2,,,2,,,,,,,2,0,0,2,0,0,2,,
"07010300404",1,7,1,3,8,88,4,4,1,0,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,25,,3,3,2,25,,12,2,"WELKETE",4,6,20,,1,,,2,1,5,2,4,0,3,1,1,2,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,1,,1,1,,,2,,,,,,,2,46,,1,,,1,200,1200
"07010502502",1,7,1,5,8,88,25,2,4,25,,2,5,6,7,8,,,,,,,,,5,6,7,,,,,,,,,,25,,2,3,2,140,,50,2,"WELKETE",25,,50,,2,25,,2,25,,0,0,0,,2,2,14,0,1,0,0,0,0,2,25,,1,,,1,1,2,2,,,57,,3,1,0,,2,,,,,,,2,25,,1,,,2,,
"07010800701",1,7,1,8,8,88,7,1,3,83,,2,1,2,5,,,,,,,,,,2,3,,,,,,,,,,,4,,1,3,2,4,,15,2,"DENKULA",73,,45,,1,,,2,4,,1,1,0,,1,2,5,,1,0,0,0,0,1,,,1,,,1,1,2,1,1,2,4,,1,1,60,,1,1,1,1,1,1,2,1,,,2,4,5,1,500,1200
"07011000102",0,7,1,10,1,1,1,2,3,13,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,14,,15,1,2,17,,7,2,"WELKETE",13,,8,,1,,,1,,,3,1,50,0,2,1,0,3,1,1,0,0,0,1,,,1,,,1,1,2,2,,,0,5,1,2,,,2,,,,,,,2,13,,2,17,,1,1000,200000
"07011100401",1,7,1,11,8,88,4,1,4,42,,2,3,9,,,,,,,,,,,3,9,,,,,,,,,,,29,,7,2,2,29,,20,2,"WELKITE",42,,40,,1,,,2,42,,0,7,8,,2,2,29,,1,0,0,0,0,2,29,,1,,,1,1,2,2,,,12,,1,2,,,2,,,,,,,2,42,,2,29,,2,,
"07011202605",1,7,1,12,8,88,26,5,3,76,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,1,3,2,24,,15,2,"WELKETE",76,,36,,1,,,1,,,1,0,3,,2,2,5,,2,0,0,0,0,2,76,,2,15,,1,1,2,1,1,1,,,1,2,,,2,,,,,,,2,76,,2,24,,2,,
"07020200105",0,7,2,2,1,1,1,5,3,32,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,6,3,1,,,,2,"HOSAHENA",32,,16,,1,,,1,,,11,0,0,,2,1,0,,1,0,0,0,0,1,,,1,,,1,1,2,1,1,1,,,1,2,,,2,,,,,,,1,,,1,,,1,30,2000
"07020201001",1,7,2,2,8,88,10,1,3,42,,1,5,6,,,,,,,,,,,5,6,,,,,,,,,,,10,,6,3,2,10,,8,2,"HOSAENA",42,,16,,1,,,2,10,,9,0,0,,2,2,10,,1,0,0,0,0,2,10,,1,,,3,1,1,2,,,10,,1,2,,,2,,,,,,,2,10,,1,,,2,,
"07020501302",1,7,2,5,8,88,13,2,4,1,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,3,5,30,2,2,3,5,3,2,"HOSAENA",70,,45,,1,,,2,3,5,12,0,0,0,1,2,3,5,1,0,0,0,0,2,3,5,1,,,1,1,2,2,,,3,5,1,2,,,2,,,,,,,2,3,5,2,3,5,1,2000,3000
"07020701001",1,7,2,7,8,88,10,1,4,42,0,2,5,6,,,,,,,,,,,5,6,,,,,,,,,,,0,,6,1,2,17,,10,2,"HOSAHENA",50,,30,,2,10,,2,17,,8,0,0,,1,2,7,,1,0,0,0,0,2,3,,1,,,1,1,2,2,,,0,,2,2,,,2,,,,,,,2,50,,2,7,,2,,
"07021001401",1,7,2,10,8,88,14,1,3,32,,2,1,10,,,,,,,,,,,4,5,6,7,,,,,,,,,13,,6,3,2,6,,10,2,"HOSAENA",28,,10,,1,,,2,6,,7,0,0,,2,2,6,,1,0,0,0,0,2,6,,1,,,2,1,1,2,,,2,,1,2,,,2,,,,,,,2,18,,2,18,,2,,
"07030200501",1,7,3,2,8,88,5,1,4,26,,2,3,,,,,,,,,,,,3,,,,,,,,,,,,7,,8,3,2,7,,5,2,"DURMA",26,,15,,1,,,2,7,,10,0,1,,2,2,7,,1,0,0,0,0,2,7,,1,,,1,1,2,1,1,2,7,,1,2,,,2,,,,,,,2,7,,2,7,,2,,
"07030400501",1,7,3,4,8,88,5,1,4,1,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,0,1,2,29,,11,2,"DUREMA",46,,61,0,1,,,1,,,7,0,3,,1,2,1,,1,0,0,0,0,1,,,1,,,1,1,2,1,1,1,,,1,2,,,2,,,,,,,2,29,,2,29,,1,3000,50000
"07030600204",1,7,3,6,8,88,2,4,1,2,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,10,,10,1,2,12,,8,2,"DURAMA",30,,10,,2,10,,2,10,,13,0,0,,2,2,12,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,10,,1,2,,,2,,,,,,,2,10,,2,12,,2,,
"07040101103",1,7,4,1,8,88,11,3,1,0,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,6,,30,3,2,3,,4,2,"HAWAS",22,,8,,2,3,,2,3,,16,2,0,,2,2,3,,1,1,0,0,0,1,,,1,,,1,1,2,2,,,22,,1,1,0,,1,1,1,1,1,1,2,2,3,,2,2,,1,150,
"07040400903",1,7,4,4,8,88,9,3,4,15,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,15,,70,3,2,15,,15,2,"ZEDALEM",60,,15,,1,,,2,15,,25,1,0,,2,2,15,,1,0,0,0,0,2,8,,1,,,1,1,2,2,,,15,,1,2,,,2,,,,,,,2,5,,1,,,2,,
"07040601903",1,7,4,6,8,88,19,3,1,2,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,8,,16,3,2,6,,3,2,"AWAKO",82,,27,,1,,,2,6,,3,0,0,,2,2,6,,1,0,0,0,0,2,8,,1,,,1,1,2,2,,,,,1,2,,,2,,,,,,,2,8,,1,,,2,,
"07040901103",1,7,4,9,8,88,11,3,3,114,,2,10,11,12,,,,,,,,,,11,12,,,,,,,,,,,25,,5,3,2,17,,20,2,"HEWASA",165,,77,,2,17,,2,17,,9,0,0,,2,2,18,,1,0,0,0,0,2,17,,1,,,1,1,2,2,,,18,,1,1,0,,2,,,,,,,2,17,,1,,,2,,
"07041000105",0,7,4,10,1,1,1,5,3,8,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,24,2,1,,,,2,"AWASA",34,,14,,1,,,1,,,9,1,0,,2,1,0,,1,1,0,0,0,1,,,1,,,1,1,1,1,1,2,0,0,1,1,0,,1,1,1,1,1,1,2,1,,,1,,,2,,
"07041200908",1,7,4,12,8,88,9,8,4,18,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,3,,10,2,2,3,,0,2,"AWASA",30,,12,,2,3,,2,3,,18,3,0,,2,2,3,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,28,,1,2,,,1,1,2,1,1,2,2,2,3,,2,3,,2,,
"07041700202",1,7,4,17,8,88,2,2,4,7,,2,3,4,5,6,,,,,,,,,3,4,5,,,,,,,,,,7,,12,2,2,7,,15,2,"AWASSA",72,,35,,2,7,,2,7,,12,1,1,,2,2,0,,2,0,0,0,0,1,,,1,,,1,1,2,2,,,26,,1,1,0,,2,,,,,,,2,7,,2,7,,1,2000,40000
"07050100907",1,7,5,1,8,88,9,7,1,10,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,10,,5,2,2,10,,70,2,"DILA",22,,5,,2,10,,2,10,,18,0,5,,2,2,10,,1,0,0,0,0,2,6,,1,,,1,1,2,2,,,22,,1,2,,,2,,,,,,,2,10,,1,,,2,,
"07050201705",1,7,5,2,8,88,17,5,1,22,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,22,,10,2,2,22,,15,2,"DISEA",60,,11,,2,22,,2,22,,12,0,1,,2,2,22,,1,0,0,0,0,2,22,,1,,,1,1,1,2,,,22,,1,2,,,2,,,,,,,2,22,,1,,,2,,
"07050302201",1,7,5,3,8,88,22,1,3,21,,2,1,2,3,4,5,6,7,8,9,10,11,12,3,4,,,,,,,,,,,6,,10,2,2,6,,10,2,"DILA",65,,33,,2,6,,2,6,,11,0,0,,2,2,6,,1,0,0,0,0,2,6,,1,,,1,1,2,2,,,6,,3,1,0,,2,,,,,,,2,6,,1,,,2,,
"07050500304",1,7,5,5,8,88,3,4,3,3,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,3,,50,1,2,3,,15,2,"DILA",3,,10,,2,3,,2,3,,6,0,0,,2,1,4,,1,0,0,0,0,1,,,2,3,,1,1,2,1,2,,,,1,2,,,2,,,,,,,2,3,,2,3,,2,,
"07050601303",1,7,5,6,8,88,13,3,1,13,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,13,,5,2,2,13,,50,2,"DILA",78,,25,,2,13,,2,13,,20,1,2,,2,1,13,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,13,,3,2,,,2,,,,,,,2,13,,2,13,,1,25,10350
"07060201501",1,7,6,2,8,88,15,1,4,4,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,4,,30,1,2,4,,,2,"SODO",21,,6,,2,4,,2,4,,5,0,0,,2,2,4,,1,0,0,0,0,2,4,4,1,,,1,1,2,2,,,,2,1,2,,,1,1,1,1,1,1,2,2,4,,1,,,2,,
"07060300103",0,7,6,3,1,1,1,3,4,19,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,6,3,1,,,,2,"BEDESA",26,,13,,1,,,1,,,11,1,0,,2,1,1,,1,0,0,2,0,1,0,5,1,,,1,1,2,2,,,26,,1,2,,,1,1,1,1,1,1,2,2,26,,1,,,1,70,1500
"07060500601",1,7,6,5,8,88,6,1,4,0,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,4,,50,1,2,4,4,4,2,"SODA",4,,4,,2,4,,2,4,,9,0,0,,2,2,4,,1,1,0,0,0,2,4,,1,,,1,1,2,2,,,4,,1,2,,,1,1,1,2,1,1,2,2,4,,1,,,2,,
"07060700601",1,7,6,7,8,88,6,1,3,43,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,12,5,5,2,2,12,5,22,2,,43,,22,,1,,,1,,,8,0,0,,1,1,12,5,1,0,0,1,0,2,0,5,1,,,1,1,2,1,1,2,0,5,1,1,0,,2,,,,,,,2,12,5,1,,,2,,
"07061000902",1,7,6,10,8,88,9,2,3,67,,2,9,,,,,,,,,,,,3,4,5,6,,,,,,,,,37,,12,3,2,,,,2,,,,,,1,,,2,18,,15,0,0,2,2,2,18,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,18,,1,2,,,2,,,,,,,2,35,,2,18,,1,0,
"07070100903",1,7,7,1,8,88,9,3,4,130,,2,0,,,,,,,,,,,,6,7,11,12,1,2,3,4,5,,,,130,,16,2,2,15,,30,2,"JUNKA",130,,85,,2,4,,2,15,,4,0,0,,2,2,15,,2,0,0,0,0,2,4,,1,,,1,1,1,2,,,15,,1,2,,,2,,,,,,,2,13,0,1,,,2,,
"07070202904",1,7,7,2,8,88,29,4,4,35,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,18,,2,3,2,18,,,2,"JINKA",35,,10,,2,18,,2,18,,5,0,0,0,2,2,18,,2,0,0,0,0,2,18,,1,,,1,1,2,2,,,35,,1,2,,,2,,,,,,,2,35,,1,,,2,,
"07070302101",1,7,7,3,8,88,21,1,4,148,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,21,,2,3,2,6,,,2,"CHENKA",148,,110,,2,6,,2,6,,2,0,0,,1,2,6,,1,0,0,0,0,2,6,,1,,,1,1,2,2,,,6,,1,2,,,2,,,,,,,2,25,,2,6,,2,,
"07070600103",0,7,7,6,8,88,1,3,4,160,,2,6,7,9,10,11,12,4,5,,,,,6,7,9,10,11,12,4,5,,,,,200,,23,2,1,,,,2,"JANIKA",200,,92,,2,,,1,,,3,1,0,,2,2,0,,2,0,0,0,0,1,,,2,3,,1,1,2,1,1,1,,,1,2,,,2,,,,,,,2,200,,1,,,2,,
"07080100401",1,7,8,1,8,88,4,1,4,75,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,18,,5,3,2,18,,,2,"MASHA",18,,,,2,18,,1,,,6,0,0,,1,1,18,,1,0,0,0,0,1,,,1,,,1,1,2,1,2,,,,1,2,,,2,,,,,,,2,18,,1,,,2,,
"07080300206",1,7,8,3,8,88,2,6,3,84,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,10,2,2,10,,5,2,"MASHA",70,,40,,1,,,1,,,7,3,0,,2,1,10,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,10,,1,1,0,,1,2,1,2,1,2,2,2,10,,1,,,2,,
"07080301501",1,7,8,3,8,88,15,1,3,81,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,7,,20,2,2,7,,5,2,"MASHA",87,,46,,2,7,,2,7,,3,3,0,,2,2,7,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,7,,1,1,0,,2,,,,,,,2,7,,1,,,2,,
"07090200503",1,7,9,2,8,88,5,3,4,142,,2,5,6,7,8,,,,,,,,,5,8,,,,,,,,,,,22,,3,3,2,22,,20,2,"BONGO",142,,80,,1,,,2,22,,7,0,0,,2,2,22,,1,0,0,0,0,2,22,,1,,,1,2,2,2,,,14,2,1,2,,,2,,,,,,,2,14,2,2,22,,2,,
"07090500303",1,7,9,5,8,88,3,3,3,67,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,7,,1,3,2,7,,5,2,"BONGO",66,,40,,2,7,,2,7,,0,0,0,,2,2,7,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,8,,1,1,0,,2,,,,,,,2,66,,1,,,2,,
"07090600104",0,7,9,6,1,1,1,4,3,46,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,1,3,1,,,,2,"BONGO",45,,40,,1,,,1,,,3,1,0,,1,1,0,,1,0,0,0,0,1,,,2,9,,1,1,1,1,2,,,,1,2,,,2,,,,,,,2,45,,1,,,1,500,1500
"07090701501",1,7,9,7,8,88,15,1,3,82,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,36,,1,3,2,36,,,2,"BONGO",82,,40,,2,18,,1,,,1,0,0,,2,2,36,,1,0,0,0,0,2,6,,1,,,1,1,2,2,,,82,,1,1,0,,2,,,,,,,2,82,,1,,,2,,
"07090900601",1,7,9,9,8,88,6,1,1,12,,2,5,,,,,,,,,,,,5,,,,,,,,,,,,15,,2,3,2,30,,50,2,"BONGA",71,,70,,2,6,,2,14,,4,0,40,,2,2,14,,1,0,0,0,0,2,14,,1,,,1,1,2,2,,,14,,1,2,,,2,,,,,,,2,30,,1,,,2,,
"07100100403",1,7,10,1,8,88,4,3,4,238,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,98,,10,2,2,70,,,2,"ARBAMENCEH",423,,174,,1,,,2,70,,7,0,3,,1,2,70,,1,0,0,0,0,2,70,,1,,,1,1,2,2,,,23,,1,1,0,,2,,,,,,,2,70,,1,,,2,,
"07100301001",1,7,10,3,8,88,10,1,4,64,,2,3,4,5,6,,,,,,,,,5,,,,,,,,,,,,26,,3,3,2,24,,70,2,"A/MNCH",189,,24,0,1,,,2,24,,9,0,0,,2,2,26,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,9,,1,1,0,,1,1,1,2,1,1,2,2,26,,2,26,,2,,
"07100602401",1,7,10,6,8,88,24,1,2,25,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,5,8,3,2,30,,12,2,"AREBAMENCH",30,,12,,1,,,2,15,,4,0,0,,2,2,15,,1,0,0,0,0,2,15,,1,,,1,1,2,2,,,15,,1,2,,,1,1,2,2,2,1,2,2,25,,2,25,,2,,
"07100800105",0,7,10,8,1,1,1,5,4,52,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,2,3,1,,,,2,"AREBAMINCH",57,,27,,1,,,2,28,,5,0,0,,2,2,0,,1,0,0,0,0,2,28,,1,,,1,1,1,1,1,1,,,1,1,2,,1,1,1,2,1,2,2,2,28,,1,,,1,7,1200
"07100901703",1,7,10,9,8,88,17,3,4,126,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,66,,2,3,2,36,,150,2,"AREBAMENCHI",251,,75,,1,,,2,36,,3,0,0,,2,2,36,,1,0,0,0,0,2,4,,1,,,1,1,2,2,,,36,,1,2,,,2,,,,,,,2,60,,1,,,2,,
"07101202901",1,7,10,12,8,88,29,1,3,112,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,25,,1,3,2,25,,30,2,"A/MENECH",112,,70,,2,10,,2,25,,7,0,0,,2,2,10,,1,0,0,0,0,2,10,,1,,,1,1,2,2,,,10,,1,2,,,2,,,,,,,2,11,2,2,25,,2,,
"07110100201",1,7,11,1,8,88,2,1,4,109,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,12,,1,3,2,29,,20,2,"MEZNA",46,,30,,2,29,,2,29,,7,2,0,,2,2,0,,2,0,0,0,0,2,12,,1,,,2,1,2,2,,,29,,1,2,,,2,,,,,,,2,46,,1,,,2,,
"07110301302",1,7,11,3,8,88,13,2,4,104,,2,3,4,,,,,,,,,,,3,4,,,,,,,,,,,6,,1,3,2,30,,20,2,"MEZN TEFRI",54,,34,,1,,,2,30,,8,0,0,,2,2,30,,2,0,0,0,0,2,6,,1,,,1,1,2,2,,,6,,1,2,,,2,,,,,,,2,48,,1,,,2,,
"07110400302",0,7,11,4,1,1,3,2,2,78,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,,7,2,1,,,,2,"MEZNA TEFRI",52,,24,,2,1,0,2,1,,2,0,0,,2,2,3,,1,0,0,0,0,1,,,2,3,,1,1,2,1,1,1,,,1,2,,,2,,,,,,,1,,,2,1,,1,2500,2000
"07110401603",1,7,11,4,8,88,16,3,3,,9,2,0,,,,,,,,,,,,3,,,,,,,,,,,,17,,6,2,2,17,,20,2,"MEZAN TEFREA",73,,44,,2,,5,2,17,,13,0,0,,1,2,17,,1,0,0,0,0,2,5,,1,,,1,1,2,2,,,17,,1,1,0,,2,,,,,,,2,17,,2,17,,2,,
"07110502003",1,7,11,5,8,88,20,3,2,95,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,45,,4,2,2,17,,20,2,"MEZN TEFRI",96,,43,,2,7,,2,17,,4,0,0,,2,2,17,,1,0,0,0,0,2,17,,1,,,1,1,2,2,,,17,,1,1,0,,2,,,,,,,2,45,,2,17,,2,,
"07110800501",1,7,11,8,8,88,5,1,4,209,,2,3,4,9,8,,,,,,,,,3,4,9,,,,,,,,,,43,,3,2,2,3,,,2,"MEZAN",143,,100,,2,3,,2,3,,0,0,0,,1,2,1,,2,0,0,0,0,2,3,,1,,,1,1,2,2,,,3,,1,2,,,2,,,,,,,2,143,0,1,,,2,,
"07120100102",1,7,12,1,8,88,1,2,1,0,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,,5,2,2,1,,0,2,"02",1,,0,,2,12,,2,1,,0,6,1,,2,2,1,,1,0,0,0,0,2,1,,1,,,1,1,2,2,,,1,,1,2,,,2,,,,,,,2,13,,2,1,,2,,
"07120101602",1,7,12,1,8,88,16,2,2,26,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,2,,2,3,2,27,,20,2,"AWASSA",530,,210,,2,2,,2,2,,1,0,0,,2,1,2,,1,0,0,0,0,2,2,,1,,,1,1,2,2,,,2,,1,2,,,2,,,,,,,2,39,,1,,,1,1000,500000
"07120102802",1,7,12,1,8,88,28,2,4,45,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,18,,1,3,2,45,,20,2,"HAWSA",548,,210,,2,0,5,2,0,5,2,1,0,5,2,1,18,,1,0,0,0,0,2,500,0,1,,,1,1,2,2,,,0,5,1,2,,,2,,,,,,,2,57,,2,18,,1,600,250
"07130101301",1,7,13,1,8,88,13,1,3,68,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,3,,2,3,2,3,,4,2,"HAWASA",203,,74,0,2,3,,1,,,5,1,0,,1,2,3,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,3,,1,2,,,2,,,,,,,2,3,,1,,,1,18,1600
"07130102505",1,7,13,1,8,88,25,5,3,67,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,6,,4,3,2,6,,5,2,"HAWASSA",208,,75,,2,6,,1,,,11,0,0,,2,2,6,,1,1,1,0,0,1,,,1,,,1,1,2,2,,,6,,1,1,0,,2,,,,,,,2,6,,2,6,,1,24,1800
