"holder_id","household_id","ea_id","rural","pw","parcel_id","field_id","crop_id","saq01","saq02","saq03","saq04","saq05","saq06","ph_saq07","crop_name","crop_code","ph_s10q01_a","ph_s10q01_b","ph_s10q01_c","ph_s10q01_d","ph_s10q01_e","ph_s10q01_f","ph_s10q01_g","ph_s10q01_h","ph_s10q01_i","ph_s10q02_a","ph_s10q02_b","ph_s10q02_c","ph_s10q02_d","ph_s10q02_e","ph_s10q02_f","ph_s10q02_g","ph_s10q02_h","ph_s10q02_i","ph_s10q02_j","ph_s10q02_k","ph_s10q02_l","ph_s10q02_m","ph_s10q02_n","ph_s10q02_o","ph_s10q02_p","ph_s10q02_q","ph_s10q02_r","ph_s10q02_s","ph_s10q02_t","ph_s10q02_u","ph_s10q02_v","ph_s10q02_w","ph_s10q02_x","ph_s10q02_y","ph_s10q02_z","ph_s10q02_ka","ph_s10q02_la","ph_s10q02_ma","ph_s10q02_na","ph_s10q02_oa","ph_s10q02_pa","ph_s10q03_a","ph_s10q03_b","ph_s10q03_c","ph_s10q03_d","ph_s10q03_e","ph_s10q03_f"
"1301010030305601","13010100303056","13010100303",1,174.768615722656,5,1,1,13,1,1,3,3,56,1,"MAIZE",2,1,1,35,0,,,0,,,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030305601","13010100303056","13010100303",1,174.768615722656,5,2,1,13,1,1,3,3,56,1,"MAIZE",2,1,1,35,0,,,0,,,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030308001","13010100303080","13010100303",1,174.768615722656,1,1,1,13,1,1,3,3,80,1,"MAIZE",2,0,,,0,,,0,,,1,1,2,3,2,1,2,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030308001","13010100303080","13010100303",1,174.768615722656,2,1,1,13,1,1,3,3,80,1,"SORGHUM",6,0,,,0,,,0,,,1,2,2,5,2,2,2,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,1,0,,0,
"1301010030308001","13010100303080","13010100303",1,174.768615722656,2,2,1,13,1,1,3,3,80,1,"SORGHUM",6,0,,,0,,,0,,,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2,1,0,,0,
"1301010030308001","13010100303080","13010100303",1,174.768615722656,3,1,1,13,1,1,3,3,80,1,"CHAT",71,0,,,0,,,0,,,1,2,2,2,2,2,3,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030308001","13010100303080","13010100303",1,174.768615722656,3,2,1,13,1,1,3,3,80,1,"POTATOES",60,0,,,0,,,0,,,1,3,2,2,2,2,3,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030308001","13010100303080","13010100303",1,174.768615722656,3,4,1,13,1,1,3,3,80,1,"POTATOES",60,0,,,0,,,0,,,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030308001","13010100303080","13010100303",1,174.768615722656,3,5,1,13,1,1,3,3,80,1,"SORGHUM",6,0,,,0,,,0,,,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030308001","13010100303080","13010100303",1,174.768615722656,4,1,1,13,1,1,3,3,80,1,"MAIZE",2,0,,,0,,,0,,,1,1,1,1,2,1,2,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030308001","13010100303080","13010100303",1,174.768615722656,4,2,1,13,1,1,3,3,80,1,"MAIZE",2,0,,,0,,,0,,,1,1,1,1,2,1,2,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030308001","13010100303080","13010100303",1,174.768615722656,4,4,1,13,1,1,3,3,80,1,"OTHER FRUITS",115,0,,,0,,,0,,,1,3,1,0,0,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030308001","13010100303080","13010100303",1,174.768615722656,5,1,1,13,1,1,3,3,80,1,"SORGHUM",6,0,,,0,,,0,,,1,2,2,4,2,2,2,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030308001","13010100303080","13010100303",1,174.768615722656,5,2,1,13,1,1,3,3,80,1,"WHEAT",8,0,,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,2,0,,0,
"1301010030308001","13010100303080","13010100303",1,174.768615722656,6,1,1,13,1,1,3,3,80,1,"CHAT",71,0,,,0,,,0,,,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030310401","13010100303104","13010100303",1,174.768615722656,1,1,1,13,1,1,3,3,104,1,"SORGHUM",6,2,1,35,0,,,0,,,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030310401","13010100303104","13010100303",1,174.768615722656,1,2,1,13,1,1,3,3,104,1,"CHAT",71,2,1,35,0,,,0,,,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030312801","13010100303128","13010100303",1,174.768615722656,1,1,1,13,1,1,3,3,128,1,"MAIZE",2,0,,,0,,,0,,,1,4,1,5,2,2,1,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,1,0,,0,
"1301010030312801","13010100303128","13010100303",1,174.768615722656,1,2,1,13,1,1,3,3,128,1,"MAIZE",2,0,,,0,,,0,,,1,2,1,3,2,2,1,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030312801","13010100303128","13010100303",1,174.768615722656,3,1,1,13,1,1,3,3,128,1,"WHEAT",8,0,,,0,,,0,,,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030312801","13010100303128","13010100303",1,174.768615722656,3,2,1,13,1,1,3,3,128,1,"SORGHUM",6,0,,,0,,,0,,,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030312801","13010100303128","13010100303",1,174.768615722656,3,3,1,13,1,1,3,3,128,1,"SORGHUM",6,0,,,0,,,0,,,1,4,1,5,2,2,1,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030312801","13010100303128","13010100303",1,174.768615722656,4,1,1,13,1,1,3,3,128,1,"SORGHUM",6,0,,,0,,,0,,,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030312801","13010100303128","13010100303",1,174.768615722656,4,2,1,13,1,1,3,3,128,1,"BARLEY",1,0,,,0,,,0,,,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,1,0,,0,
"1301010030317701","13010100303177","13010100303",1,174.768615722656,1,1,1,13,1,1,3,3,177,1,"SORGHUM",6,5,4,35,1,2,17,0,,,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030317701","13010100303177","13010100303",1,174.768615722656,2,1,1,13,1,1,3,3,177,1,"MAIZE",2,10,5,35,1,2,17,0,,,1,1,1,3,2,1,1,1,3,1,2,3,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030317701","13010100303177","13010100303",1,174.768615722656,2,3,1,13,1,1,3,3,177,1,"MAIZE",2,0,,,0,,,0,,,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030320201","13010100303202","13010100303",1,174.768615722656,1,1,1,13,1,1,3,3,202,1,"MAIZE",2,0,,,0,,,0,,,1,3,1,4,3,3,1,4,6,2,2,3,0,0,0,0,,,,,,,,,,,,,,,,,7,1,0,,0,
"1301010030320201","13010100303202","13010100303",1,174.768615722656,2,1,1,13,1,1,3,3,202,1,"SORGHUM",6,0,,,0,,,0,,,1,3,1,4,3,3,1,4,6,2,2,3,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030320201","13010100303202","13010100303",1,174.768615722656,3,1,1,13,1,1,3,3,202,1,"MAIZE",2,0,,,0,,,0,,,1,3,1,4,3,3,1,4,6,2,2,3,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010030320201","13010100303202","13010100303",1,174.768615722656,4,1,1,13,1,1,3,3,202,1,"MAIZE",2,0,,,0,,,0,,,1,3,1,4,3,3,1,4,6,2,2,3,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010040500201","13010100405002","13010100405",1,172.23193359375,1,1,1,13,1,1,4,5,2,1,"MAIZE",2,0,,,0,,,0,,,1,1,4,5,2,1,4,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,1,0,,0,
"1301010040500201","13010100405002","13010100405",1,172.23193359375,1,2,3,13,1,1,4,5,2,1,"MAIZE",2,0,,,0,,,0,,,1,1,2,4,2,1,2,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,1,0,,0,
"1301010040500201","13010100405002","13010100405",1,172.23193359375,1,3,4,13,1,1,4,5,2,1,"MAIZE",2,0,,,0,,,0,,,1,1,1,4,2,1,4,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,1,0,,0,
"1301010040500201","13010100405002","13010100405",1,172.23193359375,1,4,5,13,1,1,4,5,2,1,"CHAT",71,0,,,0,,,0,,,1,1,1,4,2,1,3,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,1,0,,0,
"1301010040500201","13010100405002","13010100405",1,172.23193359375,2,1,2,13,1,1,4,5,2,1,"CHAT",71,0,,,0,,,0,,,1,1,2,5,2,1,4,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,1,0,,0,
"1301010040502001","13010100405020","13010100405",1,172.23193359375,1,1,2,13,1,1,4,5,20,1,"MAIZE",2,1,2,35,0,,,0,,,1,1,3,4,2,1,2,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010040502001","13010100405020","13010100405",1,172.23193359375,2,1,2,13,1,1,4,5,20,1,"MAIZE",2,1,2,35,0,,,0,,,1,1,3,4,2,1,2,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010040502001","13010100405020","13010100405",1,172.23193359375,3,1,2,13,1,1,4,5,20,1,"MAIZE",2,1,2,35,0,,,0,,,1,1,3,4,2,1,2,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010040503801","13010100405038","13010100405",1,172.23193359375,1,1,1,13,1,1,4,5,38,1,"MAIZE",2,0,,,0,,,0,,,1,1,2,4,2,1,4,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010040503801","13010100405038","13010100405",1,172.23193359375,2,1,1,13,1,1,4,5,38,1,"SORGHUM",6,0,,,0,,,0,,,1,2,2,6,2,1,3,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010040503801","13010100405038","13010100405",1,172.23193359375,3,1,3,13,1,1,4,5,38,1,"CHAT",71,0,,,0,,,0,,,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010040505601","13010100405056","13010100405",1,172.23193359375,1,1,3,13,1,1,4,5,56,1,"SORGHUM",6,1,4,35,0,,,0,,,1,2,2,4,2,2,5,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010040505601","13010100405056","13010100405",1,172.23193359375,1,2,1,13,1,1,4,5,56,1,"CHAT",71,1,2,35,0,,,0,,,1,1,2,4,2,2,3,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010040507401","13010100405074","13010100405",1,172.23193359375,1,1,1,13,1,1,4,5,74,1,"MAIZE",2,0,,,0,,,0,,,1,1,3,4,2,1,2,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010040507401","13010100405074","13010100405",1,172.23193359375,2,1,2,13,1,1,4,5,74,1,"MAIZE",2,0,,,0,,,0,,,1,1,2,4,2,1,2,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010040507401","13010100405074","13010100405",1,172.23193359375,3,1,1,13,1,1,4,5,74,1,"SORGHUM",6,1,2,35,0,,,0,,,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010040509201","13010100405092","13010100405",1,172.23193359375,1,1,2,13,1,1,4,5,92,1,"MAIZE",2,,,,0,,,0,,,1,1,3,4,2,1,2,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010040512901","13010100405129","13010100405",1,172.23193359375,1,1,1,13,1,1,4,5,129,1,"SWEET POTATO",62,2,4,35,0,,,0,,,1,2,4,4,2,5,4,2,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,0,,,,0,,0,,0,
"1301010040512901","13010100405129","13010100405",1,172.23193359375,1,2,,13,1,1,4,5,129,1,"CHAT",71,1,2,35,0,,,0,,,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,0,,,,0,,0,,0,
"1301010040512901","13010100405129","13010100405",1,172.23193359375,2,1,2,13,1,1,4,5,129,1,"CHAT",71,1,2,35,0,,,0,,,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,0,,,,0,,0,,0,
"1301010040512901","13010100405129","13010100405",1,172.23193359375,3,1,1,13,1,1,4,5,129,1,"SORGHUM",6,1,3,35,0,,,0,,,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
"1301010040512901","13010100405129","13010100405",1,172.23193359375,4,1,1,13,1,1,4,5,129,1,"CHAT",71,1,2,35,0,,,0,,,1,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
"1301010040512901","13010100405129","13010100405",1,172.23193359375,5,1,1,13,1,1,4,5,129,1,"CHAT",71,1,2,35,0,,,0,,,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,0,,,,0,,0,,0,
"1301010040514701","13010100405147","13010100405",1,172.23193359375,1,1,2,13,1,1,4,5,147,1,"SORGHUM",6,0,,,0,,,0,,,1,3,1,4,2,1,2,2,3,2,2,2,4,2,2,2,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010040514701","13010100405147","13010100405",1,172.23193359375,1,2,1,13,1,1,4,5,147,1,"MAIZE",2,0,,,0,,,0,,,1,1,1,4,2,1,2,2,3,2,2,2,4,2,2,2,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010040514701","13010100405147","13010100405",1,172.23193359375,2,1,3,13,1,1,4,5,147,1,"SORGHUM",6,0,,,0,,,0,,,1,3,1,4,2,1,2,2,3,2,2,2,4,2,2,2,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010040514701","13010100405147","13010100405",1,172.23193359375,3,1,1,13,1,1,4,5,147,1,"CHAT",71,0,,,0,,,0,,,1,3,1,4,2,1,2,2,2,2,2,2,0,,,,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010040514701","13010100405147","13010100405",1,172.23193359375,4,1,1,13,1,1,4,5,147,1,"CHAT",71,0,,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010040516501","13010100405165","13010100405",1,172.23193359375,1,1,1,13,1,1,4,5,165,1,"SORGHUM",6,0,,,0,,,0,,,1,3,2,4,2,3,2,2,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,
"1301010040516501","13010100405165","13010100405",1,172.23193359375,2,1,2,13,1,1,4,5,165,1,"MAIZE",2,0,,,0,,,0,,,1,1,2,4,2,3,2,2,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
"1301010060100301","13010100601003","13010100601",1,154.507659912109,1,1,1,13,1,1,6,1,3,1,"MAIZE",2,0,,,0,,,0,,,1,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,2,0,,0,
"1301010060100301","13010100601003","13010100601",1,154.507659912109,2,1,1,13,1,1,6,1,3,1,"MAIZE",2,0,,,0,,,0,,,1,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060100301","13010100601003","13010100601",1,154.507659912109,3,1,1,13,1,1,6,1,3,1,"SORGHUM",6,0,,,0,,,0,,,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,2,0,,0,
"1301010060100301","13010100601003","13010100601",1,154.507659912109,4,1,1,13,1,1,6,1,3,1,"SORGHUM",6,0,,,0,,,0,,,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,2,0,,0,
"1301010060102101","13010100601021","13010100601",1,154.507659912109,1,1,1,13,1,1,6,1,21,1,"SORGHUM",6,0,,,0,,,0,,,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,1,0,,0,
"1301010060102101","13010100601021","13010100601",1,154.507659912109,2,1,1,13,1,1,6,1,21,1,"MAIZE",2,0,,,0,,,0,,,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,2,0,,0,
"1301010060104001","13010100601040","13010100601",1,154.507659912109,1,1,1,13,1,1,6,1,40,1,"SORGHUM",6,0,,,0,,,0,,,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060104001","13010100601040","13010100601",1,154.507659912109,2,1,1,13,1,1,6,1,40,1,"SORGHUM",6,0,,,0,,,0,,,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060104001","13010100601040","13010100601",1,154.507659912109,3,1,1,13,1,1,6,1,40,1,"MAIZE",2,0,,,0,,,0,,,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060104001","13010100601040","13010100601",1,154.507659912109,4,1,2,13,1,1,6,1,40,1,"SORGHUM",6,0,,,0,,,0,,,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060105801","13010100601058","13010100601",1,154.507659912109,1,1,1,13,1,1,6,1,58,1,"MAIZE",2,0,,,0,,,0,,,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060105801","13010100601058","13010100601",1,154.507659912109,2,1,1,13,1,1,6,1,58,1,"MAIZE",2,0,,,0,,,0,,,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060107801","13010100601078","13010100601",1,154.507659912109,1,1,1,13,1,1,6,1,78,1,"CHAT",71,0,,,0,,,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060107801","13010100601078","13010100601",1,154.507659912109,2,1,1,13,1,1,6,1,78,1,"SORGHUM",6,0,,,0,,,0,,,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,2,1,0,,0,
"1301010060107801","13010100601078","13010100601",1,154.507659912109,3,1,1,13,1,1,6,1,78,1,"SORGHUM",6,0,,,0,,,0,,,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060107801","13010100601078","13010100601",1,154.507659912109,4,1,1,13,1,1,6,1,78,1,"SORGHUM",6,0,,,0,,,0,,,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060111501","13010100601115","13010100601",1,154.507659912109,1,1,1,13,1,1,6,1,115,1,"SORGHUM",6,0,,,0,,,0,,,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,2,0,,0,
"1301010060111501","13010100601115","13010100601",1,154.507659912109,2,1,1,13,1,1,6,1,115,1,"SORGHUM",6,0,,,0,,,0,,,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060111501","13010100601115","13010100601",1,154.507659912109,3,1,1,13,1,1,6,1,115,1,"MAIZE",2,0,,,0,,,0,,,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,1,0,,0,
"1301010060111501","13010100601115","13010100601",1,154.507659912109,4,1,1,13,1,1,6,1,115,1,"SORGHUM",6,0,,,0,,,0,,,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060111501","13010100601115","13010100601",1,154.507659912109,5,1,1,13,1,1,6,1,115,1,"SORGHUM",6,0,,,0,,,0,,,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060111501","13010100601115","13010100601",1,154.507659912109,6,1,1,13,1,1,6,1,115,1,"SORGHUM",6,0,,,0,,,0,,,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060113301","13010100601133","13010100601",1,154.507659912109,1,1,1,13,1,1,6,1,133,1,"SORGHUM",6,0,,,0,,,0,,,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060113301","13010100601133","13010100601",1,154.507659912109,1,3,,13,1,1,6,1,133,1,"SORGHUM",6,0,,,0,,,0,,,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060113301","13010100601133","13010100601",1,154.507659912109,2,1,,13,1,1,6,1,133,1,"SORGHUM",6,0,,,0,,,0,,,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060115101","13010100601151","13010100601",1,154.507659912109,1,1,1,13,1,1,6,1,151,1,"SORGHUM",6,0,,,0,,,0,,,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,4,0,,0,
"1301010060115101","13010100601151","13010100601",1,154.507659912109,2,1,1,13,1,1,6,1,151,1,"SORGHUM",6,0,,,0,,,0,,,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,4,0,,0,
"1301010060115101","13010100601151","13010100601",1,154.507659912109,2,1,3,13,1,1,6,1,151,1,"GROUND NUTS",24,0,,,0,,,0,,,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060115101","13010100601151","13010100601",1,154.507659912109,4,1,1,13,1,1,6,1,151,1,"SORGHUM",6,0,,,0,,,,,,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060116901","13010100601169","13010100601",1,154.507659912109,1,1,1,13,1,1,6,1,169,1,"SORGHUM",6,0,,,0,,,0,,,1,2,7,5,2,1,3,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,1,0,,0,
"1301010060116901","13010100601169","13010100601",1,154.507659912109,2,1,2,13,1,1,6,1,169,1,"MAIZE",2,0,,,0,,,0,,,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060116901","13010100601169","13010100601",1,154.507659912109,2,1,1,13,1,1,6,1,169,1,"SORGHUM",6,0,,,0,,,0,,,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010060116901","13010100601169","13010100601",1,154.507659912109,3,1,1,13,1,1,6,1,169,1,"SORGHUM",6,0,,,0,,,0,,,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010070400601","13010100704006","13010100704",1,208.215362548828,1,1,1,13,1,1,7,4,6,1,"SORGHUM",6,0,,,0,,,0,,,1,1,2,5,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,7,2,,,,
"1301010070400601","13010100704006","13010100704",1,208.215362548828,2,1,2,13,1,1,7,4,6,1,"SORGHUM",6,0,,,0,,,0,,,1,4,7,5,2,2,7,5,0,,,,0,,,,,,,,,,,,,,,,,,,,1,1,,,,
"1301010070400601","13010100704006","13010100704",1,208.215362548828,3,1,3,13,1,1,7,4,6,1,"SORGHUM",6,0,,,0,,,0,,,1,1,1,5,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010070400601","13010100704006","13010100704",1,208.215362548828,4,1,1,13,1,1,7,4,6,1,"MANGOS",46,0,,,0,,,0,,,1,1,1,5,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010070402501","13010100704025","13010100704",1,208.215362548828,1,1,1,13,1,1,7,4,25,1,"SORGHUM",6,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,,0,
"1301010070402501","13010100704025","13010100704",1,208.215362548828,1,3,2,13,1,1,7,4,25,1,"SORGHUM",6,0,,,0,,,0,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010070402501","13010100704025","13010100704",1,208.215362548828,2,1,3,13,1,1,7,4,25,1,"SORGHUM",6,0,,,0,,,0,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010070402501","13010100704025","13010100704",1,208.215362548828,3,1,4,13,1,1,7,4,25,1,"SORGHUM",6,0,,,0,,,0,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,1,1,0,,0,
"1301010070402501","13010100704025","13010100704",1,208.215362548828,3,2,,13,1,1,7,4,25,1,"SORGHUM",6,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010070404401","13010100704044","13010100704",1,208.215362548828,1,1,1,13,1,1,7,4,44,1,"SORGHUM",6,0,,,0,,,0,,,1,1,3,5,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,10,1,0,,0,
"1301010070404401","13010100704044","13010100704",1,208.215362548828,1,2,2,13,1,1,7,4,44,1,"SORGHUM",6,0,,,0,,,0,,,1,1,1,4,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,0,,0,
"1301010070404401","13010100704044","13010100704",1,208.215362548828,2,1,3,13,1,1,7,4,44,1,"SORGHUM",6,0,,,0,,,0,,,1,1,1,4,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,0,,0,
