"holder_id","household_id","ea_id","rural","pw","parcel_id","saq01","saq02","saq03","saq04","saq05","saq06","pp_saq07","pp_s2q02","pp_s2q03","pp_s2q04","pp_s2q05_a","pp_s2q05_b","pp_s2q06_a","pp_s2q06_b","pp_s2q07_a","pp_s2q07_b","pp_s2q08","pp_s2q09_a","pp_s2q09_b","pp_s2q10","pp_s2q11","pp_s2q12","pp_s2q13_a","pp_s2q13_b"
"0712010280213701","07120102802137","07120102802",1,582.166931152344,1,7,12,1,28,2,137,1,10,2,1,6,1999,1,,,,,,,2,1000,,,
"0712010280213701","07120102802137","07120102802",1,582.166931152344,2,7,12,1,28,2,137,1,2,2,1,6,1999,1,,,,,,,2,400,,,
"0713010130100301","07130101301003","07130101301",1,1546.44384765625,1,7,13,1,13,1,3,1,7,2,2,,,,,,,,,,,3000,,,
"0713010130100301","07130101301003","07130101301",1,1546.44384765625,2,7,13,1,13,1,3,1,1,10,,,,,,,,,,,,1500,,,
"0713010130100301","07130101301003","07130101301",1,1546.44384765625,3,7,13,1,13,1,3,1,2,1,2,,,,,,,,,,,1200,,,
"0713010130101501","07130101301015","07130101301",1,1546.44384765625,1,7,13,1,13,1,15,1,14,11,,,,,,,,,,,,20000,,,
"0713010130101501","07130101301015","07130101301",1,1546.44384765625,2,7,13,1,13,1,15,1,4,1,2,,,,,,,,,,,4000,,,
"0713010130101501","07130101301015","07130101301",1,1546.44384765625,3,7,13,1,13,1,15,1,3,1,2,,,,,,,,,,,3000,,,
"0713010130101501","07130101301015","07130101301",1,1546.44384765625,4,7,13,1,13,1,15,1,2,11,,,,,,,,,,,,2000,,,
"0713010130101501","07130101301015","07130101301",1,1546.44384765625,5,7,13,1,13,1,15,1,2,1,2,,,,,,,,,,,2500,,,
"0713010130102101","07130101301021","07130101301",1,1546.44384765625,1,7,13,1,13,1,21,1,8,2,2,,,,,,,,,,,10000,,,
"0713010130102101","07130101301021","07130101301",1,1546.44384765625,2,7,13,1,13,1,21,1,2,2,2,,,,,,,,,,,4200,,,
"0713010130102101","07130101301021","07130101301",1,1546.44384765625,3,7,13,1,13,1,21,1,1,1,2,,,,,,,,,,,6000,,,
"0713010130102101","07130101301021","07130101301",1,1546.44384765625,4,7,13,1,13,1,21,1,1,11,,,,,,,,,,,,2000,,,
"0713010130103301","07130101301033","07130101301",1,1546.44384765625,1,7,13,1,13,1,33,1,14,2,2,,,,,,,,,,,3500,,,
"0713010130103301","07130101301033","07130101301",1,1546.44384765625,2,7,13,1,13,1,33,1,3,2,2,,,,,,,,,,,1500,,,
"0713010130103301","07130101301033","07130101301",1,1546.44384765625,3,7,13,1,13,1,33,1,1,1,2,,,,,,,,,,,1000,,,
"0713010130103301","07130101301033","07130101301",1,1546.44384765625,4,7,13,1,13,1,33,1,2,1,2,,,,,,,,,,,1000,,,
"0713010130103901","07130101301039","07130101301",1,1546.44384765625,1,7,13,1,13,1,39,1,14,2,2,,,,,,,,,,,5000,,,
"0713010130103901","07130101301039","07130101301",1,1546.44384765625,2,7,13,1,13,1,39,1,1,2,2,,,,,,,,,,,1700,,,
"0713010130103901","07130101301039","07130101301",1,1546.44384765625,3,7,13,1,13,1,39,1,2,2,2,,,,,,,,,,,2000,,,
"0713010130103901","07130101301039","07130101301",1,1546.44384765625,4,7,13,1,13,1,39,1,1,2,2,,,,,,,,,,,1500,,,
"0713010130105701","07130101301057","07130101301",1,1546.44384765625,1,7,13,1,13,1,57,1,15,2,2,,,,,,,,,,,4000,,,
"0713010130105701","07130101301057","07130101301",1,1546.44384765625,2,7,13,1,13,1,57,1,2,2,2,,,,,,,,,,,1700,,,
"0713010130107501","07130101301075","07130101301",1,1546.44384765625,1,7,13,1,13,1,75,1,5,2,2,,,,,,,,,,,3500,,,
"0713010130109301","07130101301093","07130101301",1,1546.44384765625,1,7,13,1,13,1,93,1,21,11,,,,,,,,,,,,5000,,,
"0713010130109301","07130101301093","07130101301",1,1546.44384765625,2,7,13,1,13,1,93,1,1,11,,,,,,,,,,,,3000,,,
"0713010130109301","07130101301093","07130101301",1,1546.44384765625,3,7,13,1,13,1,93,1,1,11,,,,,,,,,,,,4000,,,
"0713010130109301","07130101301093","07130101301",1,1546.44384765625,4,7,13,1,13,1,93,1,1,11,,,,,,,,,,,,2000,,,
"0713010130109301","07130101301093","07130101301",1,1546.44384765625,5,7,13,1,13,1,93,1,2,11,,,,,,,,,,,,1700,,,
"0713010130111101","07130101301111","07130101301",1,1546.44384765625,1,7,13,1,13,1,111,1,8,2,2,,,,,,,,,,,3000,,,
"0713010130112901","07130101301129","07130101301",1,1546.44384765625,1,7,13,1,13,1,129,1,9,2,2,,,,,,,,,,,4000,,,
"0713010130112901","07130101301129","07130101301",1,1546.44384765625,2,7,13,1,13,1,129,1,4,2,2,,,,,,,,,,,3000,,,
"0713010130114701","07130101301147","07130101301",1,1546.44384765625,1,7,13,1,13,1,147,1,31,2,2,,,,,,,,,,,10000,,,
"0713010130114701","07130101301147","07130101301",1,1546.44384765625,2,7,13,1,13,1,147,1,4,11,,,,,,,,,,,,3000,,,
"0713010130114701","07130101301147","07130101301",1,1546.44384765625,3,7,13,1,13,1,147,1,1,1,2,,,,,,,,,,,2000,,,
"0713010130114701","07130101301147","07130101301",1,1546.44384765625,4,7,13,1,13,1,147,1,1,1,2,,,,,,,,,,,1500,,,
"0713010130114701","07130101301147","07130101301",1,1546.44384765625,5,7,13,1,13,1,147,1,1,1,2,,,,,,,,,,,1000,,,
"0713010130114703","07130101301147","07130101301",1,1546.44384765625,1,7,13,1,13,1,147,3,4,2,2,,,,,,,,,,,2000,,,
"0713010130114703","07130101301147","07130101301",1,1546.44384765625,2,7,13,1,13,1,147,3,1,2,2,,,,,,,,,,,1500,,,
"0713010130116501","07130101301165","07130101301",1,1546.44384765625,1,7,13,1,13,1,165,1,13,2,1,6,2003,1,2,,,,,,2,40000,,,
"0713010130116501","07130101301165","07130101301",1,1546.44384765625,2,7,13,1,13,1,165,1,2,2,1,6,2003,1,2,,,,,,2,3000,,,
"0713010130116501","07130101301165","07130101301",1,1546.44384765625,3,7,13,1,13,1,165,1,6,2,1,6,2003,1,2,,,,,,2,10000,,,
"0713010130116501","07130101301165","07130101301",1,1546.44384765625,4,7,13,1,13,1,165,1,2,11,,,,,,,,,,,,3000,,,
"0713010250500101","07130102505001","07130102505",1,1314.47729492188,1,7,13,1,25,5,1,1,7,2,2,,,,,,,,,,,1000,,,
"0713010250500101","07130102505001","07130102505",1,1314.47729492188,2,7,13,1,25,5,1,1,2,2,2,,,,,,,,,,,500,,,
"0713010250501101","07130102505011","07130102505",1,1314.47729492188,1,7,13,1,25,5,11,1,4,2,2,,,,,,,,,,,1200,,,
"0713010250501101","07130102505011","07130102505",1,1314.47729492188,2,7,13,1,25,5,11,1,1,2,2,,,,,,,,,,,1000,,,
"0713010250501101","07130102505011","07130102505",1,1314.47729492188,3,7,13,1,25,5,11,1,2,11,,,,,,,,,,,,1000,,,
"0713010250501101","07130102505011","07130102505",1,1314.47729492188,4,7,13,1,25,5,11,1,2,2,2,,,,,,,,,,,1200,,,
"0713010250501101","07130102505011","07130102505",1,1314.47729492188,5,7,13,1,25,5,11,1,2,1,2,,,,,,,,,,,600,,,
"0713010250501101","07130102505011","07130102505",1,1314.47729492188,6,7,13,1,25,5,11,1,1,1,2,,,,,,,,,,,500,,,
"0713010250501601","07130102505016","07130102505",1,1314.47729492188,1,7,13,1,25,5,16,1,11,2,2,,,,,,,,,,,3000,,,
"0713010250501601","07130102505016","07130102505",1,1314.47729492188,2,7,13,1,25,5,16,1,1,2,2,,,,,,,,,,,2000,,,
"0713010250501601","07130102505016","07130102505",1,1314.47729492188,3,7,13,1,25,5,16,1,1,2,2,,,,,,,,,,,3000,,,
"0713010250501601","07130102505016","07130102505",1,1314.47729492188,4,7,13,1,25,5,16,1,1,2,2,,,,,,,,,,,500,,,
"0713010250502601","07130102505026","07130102505",1,1314.47729492188,1,7,13,1,25,5,26,1,4,11,,,,,,,,,,,,3000,,,
"0713010250502601","07130102505026","07130102505",1,1314.47729492188,2,7,13,1,25,5,26,1,2,2,2,,,,,,,,,,,2000,,,
"0713010250502601","07130102505026","07130102505",1,1314.47729492188,3,7,13,1,25,5,26,1,1,11,,,,,,,,,,,,2000,,,
"0713010250502601","07130102505026","07130102505",1,1314.47729492188,4,7,13,1,25,5,26,1,3,11,,,,,,,,,,,,1500,,,
"0713010250502601","07130102505026","07130102505",1,1314.47729492188,5,7,13,1,25,5,26,1,2,11,,,,,,,,,,,,1500,,,
"0713010250502601","07130102505026","07130102505",1,1314.47729492188,6,7,13,1,25,5,26,1,1,11,,,,,,,,,,,,500,,,
"0713010250502601","07130102505026","07130102505",1,1314.47729492188,7,7,13,1,25,5,26,1,1,11,,,,,,,,,,,,2500,,,
"0713010250503101","07130102505031","07130102505",1,1314.47729492188,1,7,13,1,25,5,31,1,6,11,,,,,,,,,,,,3000,,,
"0713010250503101","07130102505031","07130102505",1,1314.47729492188,2,7,13,1,25,5,31,1,1,1,2,,,,,,,,,,,2500,,,
"0713010250503101","07130102505031","07130102505",1,1314.47729492188,3,7,13,1,25,5,31,1,2,2,2,,,,,,,,,,,1000,,,
"0713010250504601","07130102505046","07130102505",1,1314.47729492188,1,7,13,1,25,5,46,1,5,11,,,,,,,,,,,,2000,,,
"0713010250504601","07130102505046","07130102505",1,1314.47729492188,2,7,13,1,25,5,46,1,3,11,,,,,,,,,,,,2000,,,
"0713010250504601","07130102505046","07130102505",1,1314.47729492188,3,7,13,1,25,5,46,1,1,1,2,,,,,,,,,,,1000,,,
"0713010250506101","07130102505061","07130102505",1,1314.47729492188,1,7,13,1,25,5,61,1,8,2,2,,,,,,,,,,,1000,,,
"0713010250506101","07130102505061","07130102505",1,1314.47729492188,2,7,13,1,25,5,61,1,1,11,,,,,,,,,,,,500,,,
"0713010250507601","07130102505076","07130102505",1,1314.47729492188,1,7,13,1,25,5,76,1,13,11,,,,,,,,,,,,1600,,,
"0713010250507601","07130102505076","07130102505",1,1314.47729492188,2,7,13,1,25,5,76,1,1,11,,,,,,,,,,,,500,,,
"0713010250507601","07130102505076","07130102505",1,1314.47729492188,3,7,13,1,25,5,76,1,2,11,,,,,,,,,,,,500,,,
"0713010250509101","07130102505091","07130102505",1,1314.47729492188,1,7,13,1,25,5,91,1,8,11,,,,,,,,,,,,2000,,,
"0713010250509101","07130102505091","07130102505",1,1314.47729492188,2,7,13,1,25,5,91,1,1,11,,,,,,,,,,,,1500,,,
"0713010250509101","07130102505091","07130102505",1,1314.47729492188,3,7,13,1,25,5,91,1,1,11,,,,,,,,,,,,1500,,,
"0713010250509101","07130102505091","07130102505",1,1314.47729492188,4,7,13,1,25,5,91,1,3,2,2,,,,,,,,,,,1000,,,
"0713010250510601","07130102505106","07130102505",1,1314.47729492188,1,7,13,1,25,5,106,1,8,2,2,,,,,,,,,,,1200,,,
"0713010250510601","07130102505106","07130102505",1,1314.47729492188,2,7,13,1,25,5,106,1,1,11,,,,,,,,,,,,,,,
"0713010250512101","07130102505121","07130102505",1,1314.47729492188,1,7,13,1,25,5,121,1,7,2,2,,,,,,,,,,,500,,,
"0713010250512101","07130102505121","07130102505",1,1314.47729492188,2,7,13,1,25,5,121,1,2,2,2,,,,,,,,,,,500,,,
"0713010250512101","07130102505121","07130102505",1,1314.47729492188,3,7,13,1,25,5,121,1,4,2,2,,,,,,,,,,,2000,,,
"0713010250513601","07130102505136","07130102505",1,1314.47729492188,1,7,13,1,25,5,136,1,6,2,2,,,,,,,,,,,5000,,,
"0713010250513601","07130102505136","07130102505",1,1314.47729492188,2,7,13,1,25,5,136,1,2,1,2,,,,,,,,,,,3000,,,
"0713010250513601","07130102505136","07130102505",1,1314.47729492188,3,7,13,1,25,5,136,1,1,2,2,,,,,,,,,,,1500,,,
"0714010040200401","07140100402004","07140100402",1,321.014465332031,1,7,14,1,4,2,4,1,4,11,,,,,,,,,,,,500,,,
"0714010040200401","07140100402004","07140100402",1,321.014465332031,2,7,14,1,4,2,4,1,2,1,2,,,,,,,,,,,1000,,,
"0714010040202601","07140100402026","07140100402",1,321.014465332031,1,7,14,1,4,2,26,1,3,11,,,,,,,,,,,,720,,,
"0714010040202601","07140100402026","07140100402",1,321.014465332031,2,7,14,1,4,2,26,1,3,2,2,,,,,,,,,,,1000,,,
"0714010040202601","07140100402026","07140100402",1,321.014465332031,3,7,14,1,4,2,26,1,2,2,2,,,,,,,,,,,1000,,,
"0714010040202601","07140100402026","07140100402",1,321.014465332031,4,7,14,1,4,2,26,1,2,2,2,,,,,,,,,,,1000,,,
"0714010040202601","07140100402026","07140100402",1,321.014465332031,5,7,14,1,4,2,26,1,1,2,2,,,,,,,,,,,1000,,,
"0714010040202601","07140100402026","07140100402",1,321.014465332031,6,7,14,1,4,2,26,1,4,1,2,,,,,,,,,,,1000,,,
"0714010040204701","07140100402047","07140100402",1,321.014465332031,1,7,14,1,4,2,47,1,7,1,2,,,,,,,,,,,600,,,
"0714010040204701","07140100402047","07140100402",1,321.014465332031,2,7,14,1,4,2,47,1,8,2,2,,,,,,,,,,,4000,,,
"0714010040206801","07140100402068","07140100402",1,321.014465332031,1,7,14,1,4,2,68,1,8,1,2,,,,,,,,,,,400,,,
"0714010040206801","07140100402068","07140100402",1,321.014465332031,2,7,14,1,4,2,68,1,4,1,2,,,,,,,,,,,1000,,,
"0714010040206802","07140100402068","07140100402",1,321.014465332031,1,7,14,1,4,2,68,2,3,2,2,,,,,,,,,,,1000,,,
"0714010040208901","07140100402089","07140100402",1,321.014465332031,1,7,14,1,4,2,89,1,4,1,2,,,,,,,,,,,2400,,,
"0714010040208901","07140100402089","07140100402",1,321.014465332031,2,7,14,1,4,2,89,1,5,1,2,,,,,,,,,,,15000,,,
"0714010040208901","07140100402089","07140100402",1,321.014465332031,3,7,14,1,4,2,89,1,1,1,2,,,,,,,,,,,10000,,,
"0714010040208901","07140100402089","07140100402",1,321.014465332031,4,7,14,1,4,2,89,1,1,1,2,,,,,,,,,,,4000,,,
"0714010040208905","07140100402089","07140100402",1,321.014465332031,1,7,14,1,4,2,89,5,1,4,,,,,,,,,,,,500,,,
"0714010040211101","07140100402111","07140100402",1,321.014465332031,1,7,14,1,4,2,111,1,6,1,2,,,,,,,,,,2,600,,,
"0714010040211101","07140100402111","07140100402",1,321.014465332031,2,7,14,1,4,2,111,1,2,1,2,,,,,,,,,,1,,3,,1000
"0714010040213201","07140100402132","07140100402",1,321.014465332031,1,7,14,1,4,2,132,1,6,1,2,,,,,,,,,,,500,,,
"0714010040213201","07140100402132","07140100402",1,321.014465332031,2,7,14,1,4,2,132,1,3,1,2,,,,,,,,,,,4000,,,
"0714010040213201","07140100402132","07140100402",1,321.014465332031,3,7,14,1,4,2,132,1,2,2,2,,,,,,,,,,,3000,,,
"0714010040213201","07140100402132","07140100402",1,321.014465332031,4,7,14,1,4,2,132,1,1,11,,,,,,,,,,,,500,,,
"0714010040213201","07140100402132","07140100402",1,321.014465332031,5,7,14,1,4,2,132,1,2,2,2,,,,,,,,,,,4000,,,
"0714010040213201","07140100402132","07140100402",1,321.014465332031,6,7,14,1,4,2,132,1,4,1,2,,,,,,,,,,,3000,,,
"0714010040213201","07140100402132","07140100402",1,321.014465332031,7,7,14,1,4,2,132,1,2,1,2,,,,,,,,,,,5000,,,
"0714010040213207","07140100402132","07140100402",1,321.014465332031,1,7,14,1,4,2,132,7,1,4,,,,,,,,,,,,400,,,
"0714010040215301","07140100402153","07140100402",1,321.014465332031,1,7,14,1,4,2,153,1,3,1,2,,,,,,,,,,,600,,,
"0714010040215301","07140100402153","07140100402",1,321.014465332031,2,7,14,1,4,2,153,1,1,2,2,,,,,,,,,,,1000,,,
"0714010040215301","07140100402153","07140100402",1,321.014465332031,3,7,14,1,4,2,153,1,5,2,2,,,,,,,,,,,3000,,,
"0714010040215301","07140100402153","07140100402",1,321.014465332031,4,7,14,1,4,2,153,1,1,1,2,,,,,,,,,,,1000,,,
"0714010040215301","07140100402153","07140100402",1,321.014465332031,5,7,14,1,4,2,153,1,1,2,2,,,,,,,,,,,1000,,,
"0714010040215301","07140100402153","07140100402",1,321.014465332031,6,7,14,1,4,2,153,1,1,2,2,,,,,,,,,,,500,,,
"0714010040217501","07140100402175","07140100402",1,321.014465332031,1,7,14,1,4,2,175,1,4,1,2,,,,,,,,,,,2400,,,
"0714010040217501","07140100402175","07140100402",1,321.014465332031,2,7,14,1,4,2,175,1,6,1,2,,,,,,,,,,,5000,,,
"0714010040217501","07140100402175","07140100402",1,321.014465332031,3,7,14,1,4,2,175,1,1,1,2,,,,,,,,,,,1000,,,
"0714010040219601","07140100402196","07140100402",1,321.014465332031,1,7,14,1,4,2,196,1,5,1,2,,,,,,,,,,,600,,,
"0714010040219601","07140100402196","07140100402",1,321.014465332031,2,7,14,1,4,2,196,1,7,1,2,,,,,,,,,,,2000,,,
"0714010040219601","07140100402196","07140100402",1,321.014465332031,3,7,14,1,4,2,196,1,2,1,2,,,,,,,,,,,1000,,,
"0714010040219601","07140100402196","07140100402",1,321.014465332031,4,7,14,1,4,2,196,1,1,1,2,,,,,,,,,,,1000,,,
"0714010040219603","07140100402196","07140100402",1,321.014465332031,1,7,14,1,4,2,196,3,1,4,,,,,,,,,,,,500,,,
"0714010040219603","07140100402196","07140100402",1,321.014465332031,2,7,14,1,4,2,196,3,1,4,,,,,,,,,,,,500,,,
"0714010130300601","07140101303006","07140101303",1,265.150848388672,1,7,14,1,13,3,6,1,11,2,2,,,,,,,,,,,500,,,
"0714010130300601","07140101303006","07140101303",1,265.150848388672,2,7,14,1,13,3,6,1,1,2,2,,,,,,,,,,,500,,,
"0714010130301801","07140101303018","07140101303",1,265.150848388672,1,7,14,1,13,3,18,1,6,2,2,,,,,,,,,,,1000,,,
"0714010130301801","07140101303018","07140101303",1,265.150848388672,2,7,14,1,13,3,18,1,1,2,2,,,,,,,,,,,80,,,
"0714010130301801","07140101303018","07140101303",1,265.150848388672,3,7,14,1,13,3,18,1,3,2,2,,,,,,,,,,,200,,,
"0714010130301801","07140101303018","07140101303",1,265.150848388672,4,7,14,1,13,3,18,1,1,2,2,,,,,,,,,,,150,,,
"0714010130302401","07140101303024","07140101303",1,265.150848388672,1,7,14,1,13,3,24,1,6,1,1,10,2001,1,,,,,,,2,600,,,
"0714010130302401","07140101303024","07140101303",1,265.150848388672,2,7,14,1,13,3,24,1,1,3,,,,,,750,,3,"N01",,,,,,
"0714010130303601","07140101303036","07140101303",1,265.150848388672,1,7,14,1,13,3,36,1,9,1,1,10,2001,1,,,,,,,2,100,,,
"0714010130303601","07140101303036","07140101303",1,265.150848388672,2,7,14,1,13,3,36,1,1,3,,,,,,750,,3,"N01",,,,,,
"0714010130304201","07140101303042","07140101303",1,265.150848388672,1,7,14,1,13,3,42,1,4,1,1,10,2001,1,,,,,,,2,1000,,,
"0714010130304201","07140101303042","07140101303",1,265.150848388672,2,7,14,1,13,3,42,1,3,1,1,10,2001,1,,,,,,,2,900,,,
"0714010130304201","07140101303042","07140101303",1,265.150848388672,3,7,14,1,13,3,42,1,1,1,1,10,2001,1,,,,,,,2,200,,,
"0714010130304201","07140101303042","07140101303",1,265.150848388672,4,7,14,1,13,3,42,1,1,1,1,10,2001,1,,,,,,,2,300,,,
"0714010130306001","07140101303060","07140101303",1,265.150848388672,1,7,14,1,13,3,60,1,7,1,1,10,2001,1,,,,,,,2,320,,,
"0714010130306001","07140101303060","07140101303",1,265.150848388672,2,7,14,1,13,3,60,1,1,2,2,,,,,,,,,,,300,,,
"0714010130306001","07140101303060","07140101303",1,265.150848388672,3,7,14,1,13,3,60,1,1,3,,,,,,1000,,3,"N01",,,,,,
"0714010130307801","07140101303078","07140101303",1,265.150848388672,1,7,14,1,13,3,78,1,9,1,2,,,,,,,,,,,400,,,
"0714010130309601","07140101303096","07140101303",1,265.150848388672,1,7,14,1,13,3,96,1,7,1,1,10,2001,1,,,,,,,2,40,,,
"0714010130309601","07140101303096","07140101303",1,265.150848388672,2,7,14,1,13,3,96,1,2,2,2,,,,,,,,,,2,20,,,
"0714010130309601","07140101303096","07140101303",1,265.150848388672,3,7,14,1,13,3,96,1,2,2,2,,,,,,,,,,2,10,,,
"0714010130309601","07140101303096","07140101303",1,265.150848388672,4,7,14,1,13,3,96,1,1,3,,,,,,40,,3,"N01",,2,0,,,
"0714010130311401","07140101303114","07140101303",1,265.150848388672,1,7,14,1,13,3,114,1,4,1,2,,,,,,,,,,,1000,,,
"0714010130311401","07140101303114","07140101303",1,265.150848388672,2,7,14,1,13,3,114,1,2,2,2,,,,,,,,,,,1000,,,
"0714010130311401","07140101303114","07140101303",1,265.150848388672,3,7,14,1,13,3,114,1,1,3,,,,,,1000,,3,"N01",,,,,,
"0714010130313201","07140101303132","07140101303",1,265.150848388672,1,7,14,1,13,3,132,1,4,1,1,10,2001,1,,,,,,,2,700,,,
"0714010130313201","07140101303132","07140101303",1,265.150848388672,2,7,14,1,13,3,132,1,1,1,1,10,2001,1,,,,,,,2,500,,,
"0714010130313201","07140101303132","07140101303",1,265.150848388672,3,7,14,1,13,3,132,1,1,1,1,10,2001,1,,,,,,,2,300,,,
"0714010130315001","07140101303150","07140101303",1,265.150848388672,1,7,14,1,13,3,150,1,5,1,1,10,2001,1,,,,,,,2,500,,,
"0714010130315001","07140101303150","07140101303",1,265.150848388672,2,7,14,1,13,3,150,1,1,3,,,,,,750,,3,"N01",,,,,,
"0714010130316801","07140101303168","07140101303",1,265.150848388672,1,7,14,1,13,3,168,1,5,1,1,10,2001,1,,,,,,,2,1000,,,
"0714010130316801","07140101303168","07140101303",1,265.150848388672,2,7,14,1,13,3,168,1,1,2,2,,,,,,,,,,2,500,,,
"0714010130316801","07140101303168","07140101303",1,265.150848388672,3,7,14,1,13,3,168,1,1,2,2,,,,,,,,,,2,400,,,
"0714010130316801","07140101303168","07140101303",1,265.150848388672,4,7,14,1,13,3,168,1,1,3,,,,,,1000,,3,"N01",,,,,,
"0715010070400301","07150100704003","07150100704",1,1595.94213867188,1,7,15,1,7,4,3,1,4,2,2,,,,,,,,,,2,200,,,
"0715010070400301","07150100704003","07150100704",1,1595.94213867188,2,7,15,1,7,4,3,1,1,2,2,,,,,,,,,,2,200,,,
"0715010070400301","07150100704003","07150100704",1,1595.94213867188,3,7,15,1,7,4,3,1,2,1,2,,,,,,,,,,2,150,,,
"0715010070400301","07150100704003","07150100704",1,1595.94213867188,4,7,15,1,7,4,3,1,1,1,2,,,,,,,,,,2,100,,,
"0715010070400301","07150100704003","07150100704",1,1595.94213867188,5,7,15,1,7,4,3,1,1,1,2,,,,,,,,,,2,150,,,
"0715010070400301","07150100704003","07150100704",1,1595.94213867188,6,7,15,1,7,4,3,1,1,1,2,,,,,,,,,,2,150,,,
"0715010070400301","07150100704003","07150100704",1,1595.94213867188,7,7,15,1,7,4,3,1,1,1,2,,,,,,,,,,2,150,,,
"0715010070400301","07150100704003","07150100704",1,1595.94213867188,8,7,15,1,7,4,3,1,1,1,2,,,,,,,,,,2,100,,,
"0715010070400301","07150100704003","07150100704",1,1595.94213867188,9,7,15,1,7,4,3,1,1,1,2,,,,,,,,,,2,50,,,
"0715010070401501","07150100704015","07150100704",1,1595.94213867188,1,7,15,1,7,4,15,1,5,1,2,,,,,,,,,,2,100,,,
"0715010070402101","07150100704021","07150100704",1,1595.94213867188,1,7,15,1,7,4,21,1,3,4,,,,,,,,,,,,,,,
"0715010070402101","07150100704021","07150100704",1,1595.94213867188,2,7,15,1,7,4,21,1,1,4,,,,,,,,,,,,,,,
"0715010070404001","07150100704040","07150100704",1,1595.94213867188,1,7,15,1,7,4,40,1,3,1,2,,,,,,,,,,2,50,,,
"0715010070404001","07150100704040","07150100704",1,1595.94213867188,2,7,15,1,7,4,40,1,1,1,2,,,,,,,,,,2,250,,,
"0715010070404001","07150100704040","07150100704",1,1595.94213867188,3,7,15,1,7,4,40,1,1,1,2,,,,,,,,,,2,350,,,
"0715010070404001","07150100704040","07150100704",1,1595.94213867188,4,7,15,1,7,4,40,1,1,1,2,,,,,,,,,,2,370,,,
"0715010070405801","07150100704058","07150100704",1,1595.94213867188,1,7,15,1,7,4,58,1,6,1,2,,,,,,,,,,2,150,,,
"0715010070405801","07150100704058","07150100704",1,1595.94213867188,2,7,15,1,7,4,58,1,1,1,2,,,,,,,,,,2,200,,,
"0715010070405801","07150100704058","07150100704",1,1595.94213867188,3,7,15,1,7,4,58,1,1,1,2,,,,,,,,,,2,250,,,
"0715010070405801","07150100704058","07150100704",1,1595.94213867188,4,7,15,1,7,4,58,1,1,1,2,,,,,,,,,,2,350,,,
"0715010070405801","07150100704058","07150100704",1,1595.94213867188,5,7,15,1,7,4,58,1,1,1,2,,,,,,,,,,2,400,,,
"0715010070405801","07150100704058","07150100704",1,1595.94213867188,6,7,15,1,7,4,58,1,1,1,2,,,,,,,,,,2,500,,,
"0715010070405801","07150100704058","07150100704",1,1595.94213867188,7,7,15,1,7,4,58,1,1,1,2,,,,,,,,,,2,150,,,
"0715010070405801","07150100704058","07150100704",1,1595.94213867188,8,7,15,1,7,4,58,1,2,1,2,,,,,,,,,,2,100,,,
"0715010070405801","07150100704058","07150100704",1,1595.94213867188,9,7,15,1,7,4,58,1,1,1,2,,,,,,,,,,2,200,,,
"0715010070405801","07150100704058","07150100704",1,1595.94213867188,10,7,15,1,7,4,58,1,1,1,2,,,,,,,,,,2,700,,,
"0715010070405801","07150100704058","07150100704",1,1595.94213867188,11,7,15,1,7,4,58,1,1,1,2,,,,,,,,,,2,800,,,
"0715010070405801","07150100704058","07150100704",1,1595.94213867188,12,7,15,1,7,4,58,1,1,1,2,,,,,,,,,,2,250,,,
"0715010070405801","07150100704058","07150100704",1,1595.94213867188,13,7,15,1,7,4,58,1,1,1,2,,,,,,,,,,2,250,,,
"0715010070405801","07150100704058","07150100704",1,1595.94213867188,14,7,15,1,7,4,58,1,1,1,2,,,,,,,,,,2,300,,,
"0715010070405801","07150100704058","07150100704",1,1595.94213867188,15,7,15,1,7,4,58,1,1,1,2,,,,,,,,,,2,400,,,
"0715010070407601","07150100704076","07150100704",1,1595.94213867188,1,7,15,1,7,4,76,1,3,1,2,,,,,,,,,,2,800,,,
"0715010070407601","07150100704076","07150100704",1,1595.94213867188,2,7,15,1,7,4,76,1,1,1,2,,,,,,,,,,2,700,,,
"0715010070407601","07150100704076","07150100704",1,1595.94213867188,3,7,15,1,7,4,76,1,1,1,2,,,,,,,,,,2,400,,,
"0715010070407601","07150100704076","07150100704",1,1595.94213867188,4,7,15,1,7,4,76,1,1,1,2,,,,,,,,,,2,200,,,
"0715010070407601","07150100704076","07150100704",1,1595.94213867188,5,7,15,1,7,4,76,1,1,1,2,,,,,,,,,,2,700,,,
"0715010070407601","07150100704076","07150100704",1,1595.94213867188,6,7,15,1,7,4,76,1,1,1,2,,,,,,,,,,2,300,,,
"0715010070407601","07150100704076","07150100704",1,1595.94213867188,7,7,15,1,7,4,76,1,1,1,2,,,,,,,,,,2,100,,,
"0715010070407601","07150100704076","07150100704",1,1595.94213867188,8,7,15,1,7,4,76,1,1,1,2,,,,,,,,,,2,100,,,
"0715010070407601","07150100704076","07150100704",1,1595.94213867188,9,7,15,1,7,4,76,1,1,1,2,,,,,,,,,,2,150,,,
"0715010070409401","07150100704094","07150100704",1,1595.94213867188,1,7,15,1,7,4,94,1,4,2,2,,,,,,,,,,2,100,,,
"0715010070409401","07150100704094","07150100704",1,1595.94213867188,2,7,15,1,7,4,94,1,2,2,2,,,,,,,,,,2,150,,,
"0715010070409401","07150100704094","07150100704",1,1595.94213867188,3,7,15,1,7,4,94,1,1,2,2,,,,,,,,,,2,200,,,
