"holder_id","household_id","ea_id","rural","pw","parcel_id","field_id","saq01","saq02","saq03","saq04","saq05","saq06","pp_saq07","pp_rcq02_a","pp_rcq02_b","pp_rcq03_a","pp_rcq03_b","pp_rcq04","pp_rcq05","pp_rcq06_a","pp_rcq06_b","pp_rcq07_a","pp_rcq07_b","pp_rcq08","pp_rcq09"
"0718010100110801","07180101001108","07180101001",1,698.073059082031,2,3,7,18,1,10,1,108,1,,,,,,,,,,,,
"0718010100112301","07180101001123","07180101001",1,698.073059082031,1,1,7,18,1,10,1,123,1,,,,,,,,,,,,
"0718010100112301","07180101001123","07180101001",1,698.073059082031,1,2,7,18,1,10,1,123,1,,,,,,,,,,,,
"0718010100112301","07180101001123","07180101001",1,698.073059082031,1,3,7,18,1,10,1,123,1,,,,,,,,,,,,
"0718010100112301","07180101001123","07180101001",1,698.073059082031,1,4,7,18,1,10,1,123,1,,,,,,,,,,,,
"0718010100112301","07180101001123","07180101001",1,698.073059082031,1,5,7,18,1,10,1,123,1,,,,,,,,,,,,
"0718010100112301","07180101001123","07180101001",1,698.073059082031,1,6,7,18,1,10,1,123,1,,,,,,,,,,,,
"0718010100112301","07180101001123","07180101001",1,698.073059082031,1,7,7,18,1,10,1,123,1,,,,,,,,,,,,
"0718010100112301","07180101001123","07180101001",1,698.073059082031,1,8,7,18,1,10,1,123,1,,,,,,,,,,,,
"0718010100112301","07180101001123","07180101001",1,698.073059082031,1,9,7,18,1,10,1,123,1,,,,,,,,,,,,
"0718010100112301","07180101001123","07180101001",1,698.073059082031,1,10,7,18,1,10,1,123,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,1,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,2,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,3,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,4,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,5,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,6,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,7,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,8,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,9,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,10,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,11,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,12,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,13,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,14,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,15,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,16,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,17,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,18,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,19,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,20,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010100113801","07180101001138","07180101001",1,698.073059082031,1,21,7,18,1,10,1,138,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,1,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,2,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,3,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,4,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,5,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,6,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,7,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,8,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,9,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,10,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,11,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,12,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,13,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,14,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,15,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,16,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,17,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,18,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,19,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,20,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,21,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,22,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,23,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,24,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,25,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,26,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,27,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,1,28,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,2,1,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,3,1,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,4,1,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,5,1,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,6,1,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230200101","07180102302001","07180102302",1,730.16064453125,6,2,7,18,1,23,2,1,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,1,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,2,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,3,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,4,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,5,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,6,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,7,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,8,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,9,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,10,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,11,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,12,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,13,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,14,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,15,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,16,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,17,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,18,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,19,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,20,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,21,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,22,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,23,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,1,24,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,2,1,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,2,2,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,2,3,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,2,4,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,2,5,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,2,6,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230203101","07180102302031","07180102302",1,730.16064453125,2,7,7,18,1,23,2,31,1,,,,,,,,,,,,
"0718010230204701","07180102302047","07180102302",1,730.16064453125,1,1,7,18,1,23,2,47,1,,,,,,,,,,,,
"0718010230204701","07180102302047","07180102302",1,730.16064453125,1,2,7,18,1,23,2,47,1,,,,,,,,,,,,
"0718010230204701","07180102302047","07180102302",1,730.16064453125,1,3,7,18,1,23,2,47,1,,,,,,,,,,,,
"0718010230204701","07180102302047","07180102302",1,730.16064453125,1,4,7,18,1,23,2,47,1,,,,,,,,,,,,
"0718010230204701","07180102302047","07180102302",1,730.16064453125,1,5,7,18,1,23,2,47,1,,,,,,,,,,,,
"0718010230204701","07180102302047","07180102302",1,730.16064453125,1,6,7,18,1,23,2,47,1,,,,,,,,,,,,
"0718010230204701","07180102302047","07180102302",1,730.16064453125,1,7,7,18,1,23,2,47,1,,,,,,,,,,,,
"0718010230204701","07180102302047","07180102302",1,730.16064453125,1,8,7,18,1,23,2,47,1,,,,,,,,,,,,
"0718010230204701","07180102302047","07180102302",1,730.16064453125,1,9,7,18,1,23,2,47,1,,,,,,,,,,,,
"0718010230204701","07180102302047","07180102302",1,730.16064453125,1,10,7,18,1,23,2,47,1,,,,,,,,,,,,
"0718010230204701","07180102302047","07180102302",1,730.16064453125,1,11,7,18,1,23,2,47,1,,,,,,,,,,,,
"0718010230204701","07180102302047","07180102302",1,730.16064453125,1,12,7,18,1,23,2,47,1,,,,,,,,,,,,
"0718010230204701","07180102302047","07180102302",1,730.16064453125,1,13,7,18,1,23,2,47,1,,,,,,,,,,,,
"0718010230204701","07180102302047","07180102302",1,730.16064453125,1,14,7,18,1,23,2,47,1,,,,,,,,,,,,
"0718010230204701","07180102302047","07180102302",1,730.16064453125,1,15,7,18,1,23,2,47,1,,,,,,,,,,,,
"0718010230204701","07180102302047","07180102302",1,730.16064453125,1,16,7,18,1,23,2,47,1,,,,,,,,,,,,
"0718010230204701","07180102302047","07180102302",1,730.16064453125,2,1,7,18,1,23,2,47,1,,,,,,,,,,,,
"0718010230204701","07180102302047","07180102302",1,730.16064453125,2,17,7,18,1,23,2,47,1,,,,,,,,,,,,
"0718010230206201","07180102302062","07180102302",1,730.16064453125,1,1,7,18,1,23,2,62,1,,,,,,,,,,,,
"0718010230206201","07180102302062","07180102302",1,730.16064453125,1,2,7,18,1,23,2,62,1,,,,,,,,,,,,
"0718010230206201","07180102302062","07180102302",1,730.16064453125,1,3,7,18,1,23,2,62,1,,,,,,,,,,,,
"0718010230206201","07180102302062","07180102302",1,730.16064453125,1,4,7,18,1,23,2,62,1,,,,,,,,,,,,
"0718010230206201","07180102302062","07180102302",1,730.16064453125,1,5,7,18,1,23,2,62,1,,,,,,,,,,,,
"0718010230206201","07180102302062","07180102302",1,730.16064453125,1,6,7,18,1,23,2,62,1,,,,,,,,,,,,
"0718010230206201","07180102302062","07180102302",1,730.16064453125,1,7,7,18,1,23,2,62,1,,,,,,,,,,,,
"0718010230206201","07180102302062","07180102302",1,730.16064453125,1,8,7,18,1,23,2,62,1,,,,,,,,,,,,
"0718010230206201","07180102302062","07180102302",1,730.16064453125,2,1,7,18,1,23,2,62,1,,,,,,,,,,,,
"0718010230206201","07180102302062","07180102302",1,730.16064453125,3,1,7,18,1,23,2,62,1,,,,,,,,,,,,
"0718010230206201","07180102302062","07180102302",1,730.16064453125,4,1,7,18,1,23,2,62,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,1,1,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,1,2,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,1,3,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,1,4,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,1,5,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,1,6,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,1,7,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,1,8,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,1,9,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,1,10,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,1,11,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,1,12,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,1,13,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,1,14,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,1,15,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,1,16,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,2,1,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,2,2,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230207701","07180102302077","07180102302",1,730.16064453125,2,3,7,18,1,23,2,77,1,,,,,,,,,,,,
"0718010230209201","07180102302092","07180102302",1,730.16064453125,1,1,7,18,1,23,2,92,1,,,,,,,,,,,,
"0718010230209201","07180102302092","07180102302",1,730.16064453125,1,2,7,18,1,23,2,92,1,,,,,,,,,,,,
"0718010230209201","07180102302092","07180102302",1,730.16064453125,1,3,7,18,1,23,2,92,1,,,,,,,,,,,,
"0718010230209201","07180102302092","07180102302",1,730.16064453125,1,4,7,18,1,23,2,92,1,,,,,,,,,,,,
"0718010230209201","07180102302092","07180102302",1,730.16064453125,1,5,7,18,1,23,2,92,1,,,,,,,,,,,,
"0718010230209201","07180102302092","07180102302",1,730.16064453125,1,6,7,18,1,23,2,92,1,,,,,,,,,,,,
"0718010230209201","07180102302092","07180102302",1,730.16064453125,1,7,7,18,1,23,2,92,1,,,,,,,,,,,,
"0718010230209201","07180102302092","07180102302",1,730.16064453125,1,8,7,18,1,23,2,92,1,,,,,,,,,,,,
"0718010230209201","07180102302092","07180102302",1,730.16064453125,1,9,7,18,1,23,2,92,1,,,,,,,,,,,,
"0718010230209201","07180102302092","07180102302",1,730.16064453125,1,10,7,18,1,23,2,92,1,,,,,,,,,,,,
"0718010230209201","07180102302092","07180102302",1,730.16064453125,1,11,7,18,1,23,2,92,1,,,,,,,,,,,,
"0718010230209201","07180102302092","07180102302",1,730.16064453125,1,12,7,18,1,23,2,92,1,,,,,,,,,,,,
"0718010230209201","07180102302092","07180102302",1,730.16064453125,1,13,7,18,1,23,2,92,1,,,,,,,,,,,,
"0718010230209201","07180102302092","07180102302",1,730.16064453125,1,14,7,18,1,23,2,92,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,1,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,2,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,3,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,4,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,5,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,6,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,7,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,8,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,9,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,10,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,11,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,12,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,13,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,14,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,15,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,16,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,17,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,18,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,19,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,20,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,21,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,22,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,23,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,24,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,25,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,26,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,27,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,28,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,29,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,30,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,1,31,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,2,1,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,3,1,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,4,1,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,5,1,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,6,1,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,6,2,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230210701","07180102302107","07180102302",1,730.16064453125,6,3,7,18,1,23,2,107,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,1,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,2,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,3,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,4,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,5,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,6,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,7,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,8,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,9,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,10,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,11,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,12,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,13,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,14,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,15,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,16,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,17,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,18,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,1,19,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,2,1,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,2,2,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,2,3,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,3,1,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230212201","07180102302122","07180102302",1,730.16064453125,4,1,7,18,1,23,2,122,1,,,,,,,,,,,,
"0718010230213701","07180102302137","07180102302",1,730.16064453125,1,1,7,18,1,23,2,137,1,,,,,,,,,,,,
"0718010230213701","07180102302137","07180102302",1,730.16064453125,1,2,7,18,1,23,2,137,1,,,,,,,,,,,,
"0718010230213701","07180102302137","07180102302",1,730.16064453125,1,3,7,18,1,23,2,137,1,,,,,,,,,,,,
"0718010230213701","07180102302137","07180102302",1,730.16064453125,1,4,7,18,1,23,2,137,1,,,,,,,,,,,,
"0718010230213701","07180102302137","07180102302",1,730.16064453125,1,5,7,18,1,23,2,137,1,,,,,,,,,,,,
"0718010230213701","07180102302137","07180102302",1,730.16064453125,1,6,7,18,1,23,2,137,1,,,,,,,,,,,,
"0718010230213701","07180102302137","07180102302",1,730.16064453125,1,7,7,18,1,23,2,137,1,,,,,,,,,,,,
"0718010230213701","07180102302137","07180102302",1,730.16064453125,1,8,7,18,1,23,2,137,1,,,,,,,,,,,,
"0718010230213701","07180102302137","07180102302",1,730.16064453125,1,9,7,18,1,23,2,137,1,,,,,,,,,,,,
"0718010230213701","07180102302137","07180102302",1,730.16064453125,1,10,7,18,1,23,2,137,1,,,,,,,,,,,,
"0718010230213701","07180102302137","07180102302",1,730.16064453125,1,11,7,18,1,23,2,137,1,,,,,,,,,,,,
"0718010230213701","07180102302137","07180102302",1,730.16064453125,1,12,7,18,1,23,2,137,1,,,,,,,,,,,,
"0718010230213701","07180102302137","07180102302",1,730.16064453125,1,13,7,18,1,23,2,137,1,,,,,,,,,,,,
"0718010230213701","07180102302137","07180102302",1,730.16064453125,1,14,7,18,1,23,2,137,1,,,,,,,,,,,,
"0718010230213701","07180102302137","07180102302",1,730.16064453125,2,1,7,18,1,23,2,137,1,,,,,,,,,,,,
"0718010230213701","07180102302137","07180102302",1,730.16064453125,3,1,7,18,1,23,2,137,1,,,,,,,,,,,,
"0718010230213701","07180102302137","07180102302",1,730.16064453125,4,1,7,18,1,23,2,137,1,,,,,,,,,,,,
